,Date,Time,Theoretical_Power_Curve (KWh),Wind Direction (°),LV ActivePower (kW),Wind Speed (m/s),Temperature (K),Pressure (Pa),Roughness_length (m)
1139,2018-02-21,23:00:00,984.8413440533039,122.48370361328101,880.2139282226559,6.930125236511231,266.83,98700.7,0.15
1140,2018-02-22,00:00:00,914.752797749664,132.470306396484,788.810302734375,6.7676911354064915,268.18,98642.0,0.15
1141,2018-02-22,01:00:00,482.82478883775,139.81640625,420.926696777343,5.54769277572631,269.12,98603.1,0.15
1142,2018-02-22,02:00:00,241.277630041444,148.033798217773,208.98260498046798,4.58991289138793,269.41,98588.0,0.15
1143,2018-02-22,03:00:00,800.7425364109081,170.64149475097602,782.4749145507809,6.4865570068359295,269.29,98546.2,0.15
1144,2018-02-22,04:00:00,290.08789223155,181.55780029296798,199.89729309082,4.80753898620605,268.92,98507.6,0.15
1145,2018-02-22,05:00:00,1212.01561964095,178.699295043945,1209.10998535156,7.41044092178344,268.55,98489.7,0.15
1146,2018-02-22,06:00:00,1924.55295018104,202.464706420898,0.0,8.65524196624755,268.45,98454.8,0.15
1147,2018-02-22,07:00:00,1049.401068456,188.753997802734,0.0,7.073454856872551,268.37,98425.4,0.15
1148,2018-02-22,08:00:00,1726.80557077931,192.921600341796,0.0,8.33422660827636,268.58,98380.8,0.15
1149,2018-02-22,09:00:00,1434.82743831466,197.27540588378898,0.0,7.831132888793942,269.17,98358.2,0.15
1150,2018-02-22,10:00:00,1678.94771942044,217.87469482421798,0.0,8.25452804565429,269.31,98346.5,0.15
1151,2018-02-22,11:00:00,2770.3102892263396,222.679992675781,0.0,9.96525764465332,269.33,98322.8,0.15
1152,2018-02-22,12:00:00,1270.52647385271,221.74560546875,0.0,7.524355888366691,269.26,98308.0,0.15
1153,2018-02-22,13:00:00,1173.39555437032,225.693603515625,0.0,7.33333396911621,269.23,98314.2,0.15
1154,2018-02-22,14:00:00,377.37463058096,250.15469360351503,0.0,5.1641550064086905,269.68,98323.8,0.15
1155,2018-02-22,15:00:00,0.0,291.633911132812,0.0,2.630047082901,269.9,98330.0,0.15
1156,2018-02-22,16:00:00,24.099317886099897,287.431396484375,0.0,3.1758210659027006,269.79,98356.8,0.15
1157,2018-02-22,17:00:00,0.0,295.30670166015597,0.0,2.94406294822692,270.18,98392.3,0.15
1158,2018-02-22,18:00:00,0.0,205.84930419921798,0.0,0.535150706768035,270.57,98408.5,0.15
1159,2018-02-22,19:00:00,0.0,242.864593505859,0.0,1.0136489868164,271.22,98412.4,0.15
1160,2018-02-22,20:00:00,0.0,249.887298583984,0.0,2.26616501808166,272.4,98410.6,0.15
1161,2018-02-22,21:00:00,0.0,232.64570617675705,0.0,1.00994801521301,273.68,98431.6,0.15
1162,2018-02-22,22:00:00,0.0,11.824990272521903,0.0,0.767047882080078,274.02,98461.1,0.15
1163,2018-02-22,23:00:00,0.0,79.00933837890621,0.0,1.70511901378631,274.19,98502.1,0.15
1164,2018-02-23,00:00:00,0.0,78.344856262207,0.0,1.99777901172637,274.16,98553.5,0.15
1165,2018-02-23,01:00:00,0.0,7.3785309791564915,0.0,2.78728199005126,274.13,98609.2,0.15
1166,2018-02-23,02:00:00,206.362139306925,20.596300125122003,156.24119567871,4.4253420829772905,274.04,98688.5,0.15
1167,2018-02-23,03:00:00,277.993490754872,48.4364585876464,213.407806396484,4.7549109458923295,273.98,98764.6,0.15
1168,2018-02-23,04:00:00,1049.8602759584,60.829898834228494,1050.82299804687,7.0744538307189915,273.93,98845.1,0.15
1169,2018-02-23,05:00:00,1288.65945275411,58.9749908447265,1274.97705078125,7.55934190750122,273.84,98927.4,0.15
1170,2018-02-23,06:00:00,940.9297590418672,60.6366691589355,449.65969848632795,6.82922601699829,273.8,98989.1,0.15
1171,2018-02-23,07:00:00,1963.5360132781202,64.0388717651367,0.0,8.71722316741943,273.82,99030.7,0.15
1172,2018-02-23,08:00:00,2504.90986804553,68.5742111206054,0.0,9.58375072479248,273.71,99037.0,0.15
1173,2018-02-23,09:00:00,2777.88682642869,69.33084106445311,0.0,9.97726821899414,273.51,99029.2,0.15
1174,2018-02-23,10:00:00,2740.2279714647398,64.1924667358398,0.0,9.918269157409659,272.94,99032.3,0.15
1175,2018-02-23,11:00:00,3122.009635100589,66.15265655517571,0.0,10.6220397949218,271.33,99054.6,0.15
1176,2018-02-23,12:00:00,3213.8275969156707,64.311897277832,0.0,10.8421802520751,269.91,99050.4,0.15
1177,2018-02-23,13:00:00,2267.63443393164,55.3383102416992,0.0,9.19078159332275,268.96,99076.1,0.15
1178,2018-02-23,14:00:00,2351.67164023056,63.1864585876464,0.0,9.31952667236328,268.34,99079.5,0.15
1179,2018-02-23,15:00:00,2996.2870711847804,58.1158790588378,2760.81494140625,10.359829902648901,267.71,99084.4,0.15
1180,2018-02-23,16:00:00,2753.56437245818,58.2602005004882,2615.88403320312,9.93896484375,267.47,99007.9,0.15
1181,2018-02-23,17:00:00,2194.44430303822,64.1990890502929,2066.30102539062,9.07808208465576,267.54,98975.8,0.15
1182,2018-02-23,18:00:00,2463.07052593114,62.7364082336425,2333.98095703125,9.48946380615234,267.76,98914.9,0.15
1183,2018-02-23,19:00:00,1858.0513844887805,71.26531982421871,1822.58898925781,8.54860687255859,268.04,98820.0,0.15
1184,2018-02-23,20:00:00,1767.65657996285,72.909553527832,1650.7659912109302,8.40157318115234,268.68,98700.9,0.15
1185,2018-02-23,21:00:00,1183.17796289786,67.92434692382811,1147.09594726562,7.353030204772941,269.83,98572.2,0.15
1186,2018-02-23,22:00:00,1636.99998723997,64.6458282470703,1590.2679443359302,8.18389797210693,271.22,98468.4,0.15
1187,2018-02-23,23:00:00,2280.37441659084,65.7842178344726,2081.09301757812,9.21033954620361,272.75,98351.7,0.15
1188,2018-02-24,00:00:00,1017.01603786242,63.3113899230957,961.980224609375,7.00228118896484,273.42,98256.9,0.15
1189,2018-02-24,01:00:00,1664.9591019670002,59.6887588500976,1606.2189941406198,8.23105812072753,273.61,98149.5,0.15
1190,2018-02-24,02:00:00,1398.7099324843805,59.9618797302246,1341.93798828125,7.765509128570549,273.65,98072.7,0.15
1191,2018-02-24,03:00:00,697.829957558024,63.6504783630371,624.415771484375,6.2118778228759695,273.68,98027.8,0.15
1192,2018-02-24,04:00:00,911.681250018461,75.18839263916009,799.194091796875,6.76040077209472,273.69,97961.9,0.15
1193,2018-02-24,05:00:00,114.462612812698,99.3646087646484,169.194107055664,3.92728996276855,273.53,97902.5,0.15
1194,2018-02-24,06:00:00,268.62153538544203,151.372894287109,0.0,4.71355199813842,273.66,97862.5,0.15
1195,2018-02-24,07:00:00,0.0,199.783096313476,0.0,2.6214931011199902,273.78,97816.1,0.15
1196,2018-02-24,08:00:00,0.0,144.384292602539,0.0,1.52265894412994,273.6,97786.0,0.15
1197,2018-02-24,09:00:00,0.0,203.037902832031,0.0,2.1854400634765603,273.45,97785.1,0.15
1198,2018-02-24,10:00:00,0.0,194.673904418945,0.0,1.91686797142028,273.39,97784.8,0.15
1199,2018-02-24,11:00:00,0.0,178.61570739746003,0.0,2.22625803947448,273.4,97806.4,0.15
1200,2018-02-24,12:00:00,0.0,129.179992675781,0.0,1.96967804431915,273.37,97840.8,0.15
1201,2018-02-24,13:00:00,0.0,75.12458038330071,7.12312698364257,2.84040093421936,273.6,97870.9,0.15
1202,2018-02-24,14:00:00,802.033034827646,72.83194732666009,664.112121582031,6.48986721038818,273.8,97926.4,0.15
1203,2018-02-24,15:00:00,424.510226913213,73.87857818603509,328.158599853515,5.34139490127563,273.34,97964.9,0.15
1204,2018-02-24,16:00:00,655.681128027677,71.5837173461914,477.315612792968,6.09262323379516,272.37,98036.4,0.15
1205,2018-02-24,17:00:00,571.225047194926,76.91742706298821,532.745178222656,5.836540222167961,271.92,98080.8,0.15
1206,2018-02-24,18:00:00,1365.63585032734,66.4320983886718,1407.4279785156198,7.704582214355461,272.39,98101.6,0.15
1207,2018-02-24,19:00:00,902.3122582886708,69.3156661987304,960.7294921875,6.73807096481323,272.9,98127.0,0.15
1208,2018-02-24,20:00:00,916.899706722768,64.8176498413085,899.999877929687,6.7727780342102015,273.33,98175.4,0.15
1209,2018-02-24,21:00:00,1110.34738767517,63.937511444091705,1145.06994628906,7.203616142272941,273.46,98254.8,0.15
1210,2018-02-24,22:00:00,248.346035458569,47.0920181274414,342.520111083984,4.62230491638183,273.24,98347.1,0.15
1211,2018-02-24,23:00:00,2027.64647913557,34.9995994567871,1668.2469482421802,8.81840419769287,273.16,98428.9,0.15
1212,2018-02-25,00:00:00,2131.45299765329,38.573150634765604,1639.7869873046802,8.98053932189941,273.05,98491.2,0.15
1213,2018-02-25,01:00:00,3278.37629323895,39.36392974853511,1693.11096191406,11.016900062561,273.0,98540.0,0.15
1214,2018-02-25,02:00:00,2835.5957076694103,39.4623908996582,955.498718261718,10.0712203979492,272.96,98604.5,0.15
1215,2018-02-25,03:00:00,2505.27567560061,38.3330001831054,683.75439453125,9.58423137664794,272.94,98658.4,0.15
1216,2018-02-25,04:00:00,2187.12008712046,44.370620727539,364.06689453125,9.06676864624023,272.67,98720.5,0.15
1217,2018-02-25,05:00:00,1789.48054806996,44.3695487976074,270.742706298828,8.437312126159659,272.29,98776.4,0.15
1218,2018-02-25,06:00:00,2290.8029545668105,44.319610595703104,209.83079528808497,9.22633743286132,272.17,98808.9,0.15
1219,2018-02-25,07:00:00,1567.3974711279502,40.3452911376953,73.7011337280273,8.06493282318115,272.05,98821.8,0.15
1220,2018-02-25,08:00:00,2058.38891306726,32.153308868408196,92.6990737915039,8.866622924804679,271.74,98821.6,0.15
1221,2018-02-25,09:00:00,1503.5450154962198,32.9954185485839,92.9419326782226,7.953611850738518,270.45,98851.0,0.15
1222,2018-02-25,10:00:00,393.159864418295,54.0818481445312,0.0,5.22462320327758,269.61,98864.0,0.15
1223,2018-02-25,11:00:00,1104.81700015392,44.04389953613279,128.444793701171,7.192002773284909,268.92,98872.6,0.15
1224,2018-02-25,12:00:00,623.5316115574881,45.2647285461425,194.419494628906,5.99564599990844,268.68,98872.5,0.15
1225,2018-02-25,13:00:00,506.73696560633596,41.7457695007324,127.89890289306601,5.62850284576416,269.05,98872.9,0.15
1226,2018-02-25,14:00:00,899.764749493312,58.94736862182611,200.961700439453,6.73197507858276,269.47,98880.0,0.15
1227,2018-02-25,15:00:00,814.9119865952948,51.6926498413085,198.12910461425705,6.52273321151733,269.78,98894.6,0.15
1228,2018-02-25,16:00:00,1108.22888066648,61.601711273193295,191.17349243164003,7.19917201995849,269.74,98919.1,0.15
1229,2018-02-25,17:00:00,1955.03392808864,69.1130905151367,46.486148834228494,8.70373630523681,269.72,98944.2,0.15
1230,2018-02-25,18:00:00,3042.05764016147,70.1314620971679,16.8536300659179,10.4509096145629,270.0,98965.9,0.15
1231,2018-02-25,19:00:00,2696.4828708590803,75.84723663330071,0.0,9.8518362045288,270.6,98971.2,0.15
1232,2018-02-25,20:00:00,1406.32985339397,75.1382064819335,0.0,7.7794308662414515,271.57,98954.0,0.15
1233,2018-02-25,21:00:00,2347.88631789883,76.00980377197259,0.0,9.31373977661132,272.4,98918.3,0.15
1234,2018-02-25,22:00:00,2577.31451629682,75.4472885131835,0.0,9.68107509613037,273.03,98863.3,0.15
1235,2018-02-25,23:00:00,1706.7044944098902,70.702766418457,0.0,8.30086135864257,273.28,98812.9,0.15
1236,2018-02-26,00:00:00,1871.29743948371,76.0452423095703,0.0,8.569943428039549,273.49,98767.8,0.15
1237,2018-02-26,01:00:00,2591.12004886341,78.3635330200195,0.0,9.70015335083007,273.77,98786.1,0.15
1238,2018-02-26,02:00:00,2826.3119472145195,74.99384307861321,0.0,10.0558004379272,273.86,98824.5,0.15
1239,2018-02-26,03:00:00,2965.30741687495,76.3328170776367,0.0,10.300649642944302,273.76,98851.3,0.15
1240,2018-02-26,04:00:00,3042.49869507919,75.6630630493164,0.0,10.4518098831176,273.72,98875.4,0.15
1241,2018-02-26,05:00:00,3030.98791163032,73.8620910644531,0.0,10.4284601211547,273.73,98905.2,0.15
1242,2018-02-26,06:00:00,1956.55717041002,83.7309188842773,0.0,8.706153869628901,273.66,98914.7,0.15
1243,2018-02-26,07:00:00,1736.45903644883,86.3992767333984,0.0,8.350195884704581,273.62,98915.1,0.15
1244,2018-02-26,08:00:00,1048.77898960721,101.173599243164,0.0,7.07210111618041,273.44,98912.3,0.15
1245,2018-02-26,09:00:00,582.487438757575,101.79100036621,0.0,5.87149000167846,273.35,98914.1,0.15
1246,2018-02-26,10:00:00,886.4263319321532,119.86579895019501,0.0,6.69988679885864,273.48,98935.5,0.15
1247,2018-02-26,11:00:00,227.03336465368,109.530097961425,274.382202148437,4.52370119094848,273.45,98948.5,0.15
1248,2018-02-26,12:00:00,856.7781792356059,117.58760070800699,873.466674804687,6.62751102447509,273.09,98966.6,0.15
1249,2018-02-26,13:00:00,298.313451515746,109.99340057372999,370.44189453125,4.8428611755371,272.56,98970.5,0.15
1250,2018-02-26,14:00:00,1129.21530631988,106.580101013183,1247.85705566406,7.24294805526733,272.46,98969.6,0.15
1251,2018-02-26,15:00:00,1055.7973879948,106.67130279541,1120.0810546875,7.087344169616691,272.41,98940.5,0.15
1252,2018-02-26,16:00:00,2485.61749315666,118.315101623535,2505.92895507812,9.558553695678713,272.47,98909.9,0.15
1253,2018-02-26,17:00:00,1313.0427938577302,168.246505737304,1396.6199951171802,7.60590410232543,272.4,98887.1,0.15
1254,2018-02-26,18:00:00,3058.0768185219,194.382705688476,3084.126953125,10.4839000701904,272.14,98851.5,0.15
1255,2018-02-26,19:00:00,3586.35268230385,208.23860168457,3545.31591796875,12.6085700988769,271.86,98813.4,0.15
1256,2018-02-26,20:00:00,3600.0,217.535705566406,3602.18896484375,13.5383796691894,271.88,98780.4,0.15
1257,2018-02-26,21:00:00,3600.0,219.967697143554,3542.05200195312,13.210630416870101,272.57,98747.9,0.15
1258,2018-02-26,22:00:00,3600.0,214.425094604492,3503.3701171875,15.509639739990199,273.11,98688.6,0.15
1259,2018-02-26,23:00:00,3600.0,216.802703857421,3570.22509765625,16.132879257202102,273.45,98602.6,0.15
1260,2018-02-27,00:00:00,3380.4551645668,228.41090393066398,3254.169921875,11.342610359191802,273.74,98544.8,0.15
1261,2018-02-27,01:00:00,3496.67020539522,234.37030029296798,3460.65991210937,11.849980354309,273.89,98487.7,0.15
1262,2018-02-27,02:00:00,2705.1217418694,245.80999755859298,2560.07788085937,9.864784240722653,274.08,98405.8,0.15
1263,2018-02-27,03:00:00,448.521207177061,269.059814453125,426.045104980468,5.4279890060424805,274.18,98321.9,0.15
1264,2018-02-27,04:00:00,351.104574756661,264.876403808593,246.988006591796,5.060906887054442,274.31,98289.9,0.15
1265,2018-02-27,05:00:00,0.0,274.843597412109,0.0,2.02012300491333,274.23,98263.0,0.15
1266,2018-02-27,06:00:00,365.437224666822,234.744903564453,0.0,5.117650985717769,274.25,98233.2,0.15
1267,2018-02-27,07:00:00,85.20413693324099,180.98669433593705,0.0,3.75134205818176,274.21,98214.6,0.15
1268,2018-02-27,08:00:00,0.0,254.94110107421798,0.0,1.1097639799118,274.15,98191.1,0.15
1269,2018-02-27,09:00:00,496.4260843013871,198.288192749023,0.0,5.593914031982419,274.11,98163.8,0.15
1270,2018-02-27,10:00:00,3485.05734439697,213.849395751953,0.0,11.787960052490199,274.18,98121.9,0.15
1271,2018-02-27,11:00:00,2895.72683615901,202.186798095703,0.0,10.174169540405199,274.26,98078.9,0.15
1272,2018-02-27,12:00:00,1813.50187924577,207.29559326171798,1985.04699707031,8.47646713256835,274.33,98048.5,0.15
1273,2018-02-27,13:00:00,2214.72981181614,236.96119689941398,2179.60205078125,9.10938072204589,274.34,98019.3,0.15
1274,2018-02-27,14:00:00,908.282327627195,211.097503662109,970.10107421875,6.75231599807739,274.38,97995.9,0.15
1275,2018-02-27,15:00:00,1474.81676312715,246.74380493164003,1499.4899902343698,7.902767181396482,274.58,97989.5,0.15
1276,2018-02-27,16:00:00,98.62309179598827,264.297485351562,104.224296569824,3.83575510978698,274.64,97997.2,0.15
1277,2018-02-27,17:00:00,0.0,300.822296142578,0.0,2.8763220310211097,274.56,98004.7,0.15
1278,2018-02-27,18:00:00,0.0,78.5749282836914,0.0,1.49609804153442,274.47,98012.5,0.15
1279,2018-02-27,19:00:00,307.331107982591,198.315994262695,316.49859619140597,4.88115501403808,274.42,98028.0,0.15
1280,2018-02-27,20:00:00,1127.28912940164,175.985900878906,1087.60302734375,7.2389531135559,274.42,98039.5,0.15
1281,2018-02-27,21:00:00,3261.82241415276,185.14129638671798,3023.248046875,10.970210075378402,274.37,98049.3,0.15
1282,2018-02-27,22:00:00,3600.0,181.42199707031202,3603.89697265625,13.626259803771903,274.33,98064.7,0.15
1283,2018-02-27,23:00:00,3600.0,178.31770324707,3513.96508789062,16.100849151611303,274.26,98084.8,0.15
1284,2018-02-28,00:00:00,3600.0,175.959396362304,3460.38305664062,18.450510025024396,274.18,98115.4,0.15
1285,2018-02-28,01:00:00,3600.0,173.521697998046,3460.6708984375,18.082439422607397,274.13,98158.9,0.15
1286,2018-02-28,02:00:00,3600.0,175.72039794921798,3461.10888671875,18.2213191986083,274.06,98232.7,0.15
1287,2018-02-28,03:00:00,3600.0,174.764297485351,3461.10302734375,17.1517505645751,274.05,98301.0,0.15
1288,2018-02-28,04:00:00,3600.0,182.505401611328,3461.044921875,17.7245407104492,274.02,98365.4,0.15
1289,2018-02-28,05:00:00,3527.95915919284,181.10000610351503,3494.77807617187,12.0395002365112,273.98,98442.6,0.15
1290,2018-02-28,06:00:00,3516.42328992081,203.076507568359,3398.22192382812,11.9651298522949,273.95,98521.0,0.15
1291,2018-02-28,07:00:00,3329.3824497318897,231.146301269531,3056.18090820312,11.170519828796301,273.93,98598.7,0.15
1292,2018-02-28,08:00:00,2228.57912972823,233.812393188476,2132.05590820312,9.130720138549801,273.84,98649.4,0.15
1293,2018-02-28,09:00:00,1948.31776164981,203.039901733398,2121.31298828125,8.69307041168212,273.62,98694.1,0.15
1294,2018-02-28,10:00:00,1951.46722628757,252.18350219726503,1993.0100097656202,8.69807338714599,273.49,98723.2,0.15
1295,2018-02-28,11:00:00,2718.95790798006,284.695098876953,2345.0,9.88569545745849,273.39,98747.1,0.15
1296,2018-02-28,12:00:00,1170.04956320438,274.156585693359,1274.97204589843,7.32657098770141,273.4,98781.2,0.15
1297,2018-02-28,13:00:00,456.7612978427951,302.307891845703,315.899810791015,5.4571638107299805,273.43,98805.2,0.15
1298,2018-02-28,14:00:00,46.7085476267212,6.11056089401245,0.0,3.4510428905487003,273.48,98817.2,0.15
1299,2018-02-28,15:00:00,241.595225870725,7.08419179916381,-0.0717998594045639,4.59137487411499,273.5,98823.0,0.15
1300,2018-02-28,16:00:00,157.175229290601,19.3494606018066,0.0,4.18005895614624,273.58,98849.4,0.15
1301,2018-02-28,17:00:00,18.298689919363802,47.8870697021484,0.0,3.0621709823608305,273.67,98880.0,0.15
1302,2018-02-28,18:00:00,114.64485384577699,52.238540649414,0.0,3.92829990386962,273.77,98899.2,0.15
1303,2018-02-28,19:00:00,131.70426348376898,50.0514984130859,0.0,4.04662084579467,273.89,98919.5,0.15
1304,2018-02-28,20:00:00,507.109955133598,37.2323913574218,0.0,5.629746913909909,274.0,98937.8,0.15
1305,2018-02-28,21:00:00,210.86507291240002,40.310619354248,0.0,4.447000980377191,274.07,98949.4,0.15
1306,2018-02-28,22:00:00,368.38094827947197,27.545179367065398,0.0,5.1291818618774405,274.16,98938.4,0.15
1307,2018-02-28,23:00:00,590.920635049248,27.1991596221923,0.0,5.8974061012268,274.21,98937.9,0.15
1308,2018-01-03,00:00:00,262.106348503324,51.1691589355468,0.0,4.684497833251951,274.23,98952.0,0.15
1309,2018-01-03,01:00:00,580.200955220904,29.605619430541896,0.0,5.86442613601684,274.27,98983.3,0.15
1310,2018-01-03,02:00:00,766.7986785183,15.3303699493408,0.0,6.39834785461425,274.25,99016.7,0.15
1311,2018-01-03,03:00:00,149.060114967428,17.0954303741455,0.0,4.1380271911621,274.18,99033.1,0.15
1312,2018-01-03,04:00:00,70.0431977336557,61.2742118835449,0.0,3.64589595794677,274.2,99060.2,0.15
1313,2018-01-03,05:00:00,157.18846514333998,24.471939086914002,0.0,4.18012714385986,274.07,99093.6,0.15
1314,2018-01-03,06:00:00,89.600783017715,53.0140800476074,0.0,3.77980089187622,273.69,99122.5,0.15
1315,2018-01-03,07:00:00,0.0,70.05116271972649,0.0,1.50222599506378,273.48,99143.0,0.15
1316,2018-01-03,08:00:00,0.0,62.3540611267089,0.0,0.7002034783363339,273.21,99159.0,0.15
1317,2018-01-03,09:00:00,0.0,188.241104125976,0.0,2.8549380302429106,273.19,99164.9,0.15
1318,2018-01-03,10:00:00,143.453287352134,214.48139953613202,0.0,4.10872411727905,273.33,99146.4,0.15
1319,2018-01-03,11:00:00,259.011579297339,195.58020019531202,0.0,4.67060899734497,273.88,99122.9,0.15
1320,2018-01-03,12:00:00,92.4849421519903,195.98390197753898,0.0,3.79802894592285,273.98,99106.4,0.15
1321,2018-01-03,13:00:00,209.516258815825,178.702606201171,0.0,4.440526962280269,274.01,99090.6,0.15
1322,2018-01-03,14:00:00,223.28372846342603,183.13250732421798,0.0,4.50606107711791,274.01,99089.5,0.15
1323,2018-01-03,15:00:00,526.558066193416,196.31300354003898,0.0,5.69393587112426,274.12,99084.5,0.15
1324,2018-01-03,16:00:00,1643.49068810894,199.67590332031202,137.57839965820298,8.1948766708374,274.22,99078.6,0.15
1325,2018-01-03,17:00:00,1936.2111848229401,210.106002807617,1731.375,8.673816680908201,274.34,99072.6,0.15
1326,2018-01-03,18:00:00,2721.3951646925398,201.297897338867,2512.01708984375,9.88940143585205,274.32,99061.7,0.15
1327,2018-01-03,19:00:00,3026.1124107756104,202.991104125976,2886.14208984375,10.4186601638793,274.29,99041.3,0.15
1328,2018-01-03,20:00:00,3288.74743480239,207.48359680175705,3107.22802734375,11.046890258789,274.25,99015.5,0.15
1329,2018-01-03,21:00:00,3592.836226386029,214.10830688476503,3602.93090820312,12.742679595947196,274.22,98997.1,0.15
1330,2018-01-03,22:00:00,3600.0,202.372802734375,3486.50903320312,13.821240425109801,274.23,98966.4,0.15
1331,2018-01-03,23:00:00,3600.0,193.36489868164003,3460.64404296875,14.7798700332641,274.36,98941.9,0.15
1332,2018-02-03,00:00:00,3600.0,202.128692626953,3460.38305664062,15.8509101867675,274.75,98922.0,0.15
1333,2018-02-03,01:00:00,3600.0,203.10530090332,3460.5439453125,16.0544891357421,274.94,98900.7,0.15
1334,2018-02-03,02:00:00,3600.0,197.05439758300705,3460.8720703125,15.6035804748535,275.05,98877.9,0.15
1335,2018-02-03,03:00:00,3600.0,198.990402221679,3460.787109375,15.793869972228999,274.98,98855.4,0.15
1336,2018-02-03,04:00:00,3600.0,197.31970214843705,3461.23291015625,16.1031398773193,274.81,98819.8,0.15
1337,2018-02-03,05:00:00,3600.0,201.095794677734,3461.61499023437,16.7812595367431,274.4,98787.0,0.15
1338,2018-02-03,06:00:00,3600.0,196.767501831054,3461.93408203125,16.720209121704098,274.26,98763.5,0.15
1339,2018-02-03,07:00:00,3600.0,193.69250488281202,3508.39306640625,15.3376302719116,274.43,98726.6,0.15
1340,2018-02-03,08:00:00,3600.0,194.94529724121003,3558.07397460937,13.851269721984801,274.55,98657.8,0.15
1341,2018-02-03,09:00:00,3597.17137655156,194.876602172851,3531.51489257812,12.9056301116943,274.63,98564.4,0.15
1342,2018-02-03,10:00:00,3286.32752531312,188.17109680175705,2959.04907226562,11.039839744567802,274.64,98475.8,0.15
1343,2018-02-03,11:00:00,2989.120313271829,190.715606689453,2647.50610351562,10.3459701538085,274.59,98425.0,0.15
1344,2018-02-03,12:00:00,3083.22387950361,190.20649719238202,2835.13891601562,10.5369501113891,274.54,98358.7,0.15
1345,2018-02-03,13:00:00,3077.111800175689,199.182998657226,2795.85107421875,10.5239095687866,274.45,98276.5,0.15
1346,2018-02-03,14:00:00,3011.18522003427,203.245407104492,2834.90600585937,10.3889799118041,274.65,98202.0,0.15
1347,2018-02-03,15:00:00,3600.0,214.703994750976,0.0,14.123629570007301,274.84,98154.5,0.15
1348,2018-02-03,16:00:00,3600.0,198.622894287109,3462.82202148437,15.4751996994018,274.9,98116.7,0.15
1349,2018-02-03,17:00:00,3600.0,194.988098144531,3462.10791015625,16.1493701934814,274.99,98075.6,0.15
1350,2018-02-03,18:00:00,3600.0,188.751998901367,3461.57592773437,16.9616298675537,274.92,98042.5,0.15
1351,2018-02-03,19:00:00,3600.0,185.157302856445,3461.42309570312,18.9566993713378,274.91,98010.8,0.15
1352,2018-02-03,20:00:00,3600.0,191.889892578125,3461.73095703125,15.7504701614379,274.82,97975.0,0.15
1353,2018-02-03,21:00:00,3600.0,194.713302612304,3461.60302734375,17.4901504516601,275.28,97942.1,0.15
1354,2018-02-03,22:00:00,3600.0,195.133895874023,3485.80908203125,14.9308204650878,275.38,97923.7,0.15
1355,2018-02-03,23:00:00,3600.0,191.00129699707,3462.63793945312,16.3138008117675,275.29,97929.8,0.15
1356,2018-03-03,00:00:00,3600.0,192.55220031738202,3461.31005859375,17.1848602294921,275.26,97942.6,0.15
1357,2018-03-03,01:00:00,3600.0,193.17939758300705,3461.85302734375,16.368700027465803,275.59,97959.8,0.15
1358,2018-03-03,02:00:00,3600.0,190.83039855957,3461.86010742187,19.374490737915,275.37,98005.8,0.15
1359,2018-03-03,03:00:00,3600.0,195.84370422363202,3461.955078125,20.367630004882802,275.66,98072.4,0.15
1360,2018-03-03,04:00:00,3600.0,204.917205810546,3461.5791015625,20.0708808898925,275.52,98171.2,0.15
1361,2018-03-03,05:00:00,3600.0,204.96130371093705,3461.8291015625,19.6450500488281,275.43,98287.9,0.15
1362,2018-03-03,06:00:00,3600.0,197.65669250488202,3462.53588867187,17.720010757446197,274.96,98358.9,0.15
1363,2018-03-03,07:00:00,3600.0,187.917297363281,3601.2509765625,17.821849822998,274.82,98422.6,0.15
1364,2018-03-03,08:00:00,3600.0,202.53889465332,3462.40502929687,18.216960906982397,274.74,98485.8,0.15
1365,2018-03-03,09:00:00,3600.0,215.23390197753898,3482.51293945312,16.415870666503903,274.77,98545.6,0.15
1366,2018-03-03,10:00:00,3600.0,206.10879516601503,3462.22607421875,17.0508499145507,274.73,98591.0,0.15
1367,2018-03-03,11:00:00,3600.0,218.847793579101,3472.787109375,19.944269180297802,274.84,98637.9,0.15
1368,2018-03-03,12:00:00,3600.0,250.03070068359298,3596.86010742187,16.4492206573486,274.68,98694.0,0.15
1369,2018-03-03,13:00:00,3600.0,258.470306396484,3599.89794921875,14.8377504348754,274.5,98755.8,0.15
1370,2018-03-03,14:00:00,3600.0,258.139495849609,3535.89111328125,13.7031097412109,274.41,98825.5,0.15
1371,2018-03-03,15:00:00,3600.0,254.43800354003898,3602.5048828125,14.8276195526123,274.37,98888.8,0.15
1372,2018-03-03,16:00:00,3597.29067245841,247.724700927734,3593.88891601562,12.913999557495101,274.46,98975.0,0.15
1373,2018-03-03,17:00:00,3600.0,248.49409484863202,3601.2099609375,14.532449722289998,274.36,99052.4,0.15
1374,2018-03-03,18:00:00,3600.0,227.396896362304,3602.77709960937,14.920249938964801,274.26,99127.0,0.15
1375,2018-03-03,19:00:00,3600.0,213.015197753906,3603.43701171875,14.423350334167399,274.33,99212.7,0.15
1376,2018-03-03,20:00:00,3600.0,213.724197387695,3602.97802734375,16.2752494812011,274.59,99309.6,0.15
1377,2018-03-03,21:00:00,3600.0,207.73390197753898,3603.212890625,16.6767501831054,274.7,99367.8,0.15
1378,2018-03-03,22:00:00,3600.0,210.36709594726503,3602.416015625,15.764229774475,275.23,99380.2,0.15
